"userid","ope","con","ext","agr","neu","item_level","blocks","date"
"027e1deafcdab55f3b7e3d5f47edbba3",3.5,2.5,3.67,3.75,2.25,1,20,""
"027eb34fce063e470288b1ab5573d11b",3.3,4.7,2.6,3.1,1.9,1,100,""
"027ef086b173e871e9a05e4823a92540",2.5,3.75,3.25,3.5,1.75,1,20,""
"027f1ef13ceb600fd46e79edc51d0141",4.0,2.67,2.25,2.0,3.5,1,20,""
"0281550ee10ec5cc475f6142930f4277",5.0,4.25,4.75,4.0,3.0,1,20,""
"02816b9f0ff70179d04e6c1bb53ef737",3.75,2.5,4.0,4.5,2.0,1,20,""
"02818f4ad1a362044e1ef0b55e1bee7e",3.57,2.93,3.07,3.08,3.71,1,70,""
"0281d4b05d452e213ffdccb7a4b71447",3.75,3.0,4.0,4.5,2.25,1,20,""
"0281f06f05cb8c5840aec50383712b78",5.0,3.75,4.75,4.0,2.5,1,20,""
"02832499710f8bd70dd554e386e75f02",3.85,3.8,2.1,4.65,1.7,1,100,""
"028382aaaca3b1dc1eff78e71602ea0f",3.75,3.17,2.42,3.83,2.42,1,60,""
"0283ca943f6a9833cf0076a43879f330",4.63,2.5,2.63,3.5,2.63,1,40,""
"028489a58ce3dff820c26ece189ddf10",2.25,3.33,2.75,2.25,3.75,1,20,""
"0286c2a07646c39b50e4fe5f5b129440",4.0,2.5,3.25,3.75,4.0,1,20,""
"0287d61d13caf9d8f219ff1aa086c03b",4.33,3.0,4.0,4.5,2.5,1,20,""
"028828b9648c76045f62dc891cb9706f",3.0,3.25,3.25,3.0,2.75,1,20,""
"02884478faa923c774a87a54f9e34ee2",4.05,4.65,2.85,2.25,4.4,1,100,""
"028858eb9c256ea555518b7da0a0e64f",3.75,3.0,3.0,2.75,4.5,1,20,""
"0288b75f68c2393b29559c02cdc881a4",4.25,3.5,4.25,3.0,2.5,1,20,""
"0289be1b54d171044401958aa6211891",3.6,3.9,2.7,3.25,2.25,1,100,""
"028ab5c19efe6e18a92274ee9b9b5e8c",3.9,2.4,4.1,4.53,1.15,1,100,""
"028adb9dd9625b9f215b128da6f6a4bc",3.25,2.25,2.5,2.5,3.0,1,20,""
"028aee854a3f9d15374c977824943abd",4.5,3.5,4.5,2.25,3.25,1,20,""
"028b04967f154045f3d66b4bdf5f146c",3.25,4.0,4.25,3.5,1.75,1,20,""
"028b0c83664acbab9e86b4fa34747067",4.7,4.6,3.95,3.5,2.0,1,100,""
"028b3a519f179f323b9c6d64e104f6f7",3.7,3.2,2.4,3.9,3.2,1,50,""
"028ba0daf2ec042fa355e7c4acd959f1",4.0,3.25,3.75,3.25,2.25,1,20,""
"028bba89a7b214d88a9c8f481a390976",3.65,3.3,4.05,4.1,1.85,1,100,""
"028bf762799d4743901257f02f3d62cb",4.38,3.43,3.88,4.88,1.63,1,40,""
"028c243eece518d5981b156a4dbc101d",5.0,3.0,3.0,4.25,2.75,1,20,""
"028c5314689c03af502a1f1193fdc720",3.83,3.83,2.0,1.83,3.17,1,30,""
"028d6951f97f0f9044904d5c1e47bf21",4.0,4.0,2.75,2.5,3.0,1,20,""
"028d91542613fc50ee2a9d1e976104e2",4.4,4.55,3.75,4.4,2.15,1,100,""
"028dc60cd3ee081123f07478adefc7a8",5.0,3.0,3.75,4.25,2.5,1,20,""
"028ed2a950ca5b2caecb471eb1ef377f",4.1,3.85,3.8,3.05,2.55,1,100,""
"028ee27bae2c8724117014ac44174546",3.5,3.0,5.0,3.0,2.75,1,20,""
"028f89257620d40baed9a41cad40e119",3.85,1.95,1.75,2.6,2.4,1,100,""
"028fa5e38dad2900238626063210559e",3.5,4.0,3.5,3.25,2.25,1,20,""
"028ff79e0410e0e4f80b8bc7a842ecd0",4.07,3.86,4.92,4.0,2.29,1,70,""
"0290123fedd882b7afe00a0a8510fd1a",1.75,2.5,3.25,3.33,3.75,1,20,""
"029017cf48bf49177e54341b4eaf192c",4.25,3.83,3.75,3.42,3.58,1,60,""
"029067f28df516a2512b768fae1476f7",3.75,4.0,3.5,4.33,3.5,1,20,""
"0290fab4fbfd183539eeefcfab2ffbc9",4.25,3.25,2.0,4.25,5.0,1,20,""
"02913b0c4ad0bc85a72dc25c060b761e",4.5,4.0,4.25,4.25,2.0,1,20,""
"02928931323659f6f51fec2f8a2ce57f",4.75,4.5,4.5,2.25,2.5,1,20,""
"02940ea6d7eac4b19ce4865923ab70e6",3.5,4.75,4.0,4.5,2.25,1,20,""
"0296f8796774be2545285800ec623bca",2.75,2.5,2.5,3.75,4.25,1,20,""
"0297081ccbb0f5f94b5ae736509b2723",3.67,3.0,3.5,3.5,3.17,1,30,""
"02979cb77daf182c748d8973cefa8db6",3.5,2.5,3.75,3.7,2.8,1,100,""
"02981dfeeb2190407c3a4ae4f0f4ba47",2.5,4.25,2.0,5.0,4.25,1,20,""
"02995b49f927dfbbeb7bb87d45bd34dc",1.75,3.75,3.0,3.5,3.25,1,20,""
"02997f061fc9c658345ff613b88d2503",3.7,2.25,2.4,3.1,4.45,1,100,""
"0299b56d53f676a94aa7c890532ee28f",4.7,3.79,3.7,4.45,1.35,1,100,""
"029a1350f112b46045c7531254198a77",4.5,4.0,5.0,2.5,1.25,1,20,""
"029a4bd23fd8fb1b7065bcd9cb609259",4.0,4.0,4.75,4.5,1.25,1,20,""
"029a9b1c9e1d14007272812d21e98218",4.2,3.6,2.4,3.2,2.7,1,50,""
"029c3edf2dcac2778af4bb39c859dbbd",4.67,4.0,4.0,4.67,2.25,1,20,""
"029d1ac250d536b4454f02e2ce3605dc",3.25,3.25,2.5,2.5,3.5,1,20,""
"029dff0de9fcd41485113dc2cc7df303",4.67,4.17,4.17,4.67,1.5,1,30,""
"029f418eaeba3df896444d8c4afa7321",3.5,3.44,3.19,4.28,2.28,1,90,""
"02a01b9f49f9fcc19883240127b61dd3",3.5,3.0,3.25,3.5,3.25,1,20,""
"02a155311ff5f09f188585f62d0fa969",4.25,2.75,3.25,3.5,2.25,1,20,""
"02a2296f731c2e2eb4882bebb7a87bd8",3.75,3.5,3.5,4.5,2.75,1,20,""
"02a22b5c0694a1c273f07ad1efa682f3",3.0,3.75,4.75,4.25,1.5,1,20,""
"02a25d631e4b3053f8290842a0305861",4.05,3.4,2.55,3.65,3.0,1,100,""
"02a28e3fc5df8b51a326924655daf97d",3.05,3.85,4.85,4.15,1.9,1,100,""
"02a29b4a8408f415cb904845dabf475c",3.75,4.25,3.75,4.75,3.25,1,20,""
"02a39673692833d0acb8a18227883dbb",4.0,3.25,3.25,3.25,3.0,1,20,""
"02a462320a66201123ff332268032e32",4.25,3.75,4.5,4.0,2.25,1,20,""
"02a4a748667fbe86b9b75c66c6200994",4.85,4.0,4.2,4.5,1.45,1,100,""
"02a4d4c0c8bc1b41dbd2f282833c7aec",3.75,2.25,3.0,3.5,2.5,1,20,""
"02a56ae3bd8b06023662ee505a1a6d47",4.25,2.75,2.5,3.0,4.25,1,20,""
"02a592662c565f9ee5005c823c851ac8",4.05,3.2,3.25,2.85,3.9,1,100,""
"02a5b5595f16ce57f0d75362dc57499d",3.6,3.7,2.45,3.95,2.3,1,100,""
"02a60e7aa7bfb0bb9e1ce4c4d9d7ece8",4.05,2.85,2.35,3.75,3.25,1,100,""
"02a6ef1c18b705c23e6ac4b72dc75889",4.5,3.5,4.5,4.0,2.75,1,20,""
"02a747cba46878362246423ad08cdcc1",3.8,4.4,4.15,3.4,1.95,1,100,""
"02a7f489e6828b8a882e908e554a3c14",4.15,2.95,2.9,4.35,2.95,1,100,""
"02a8322dedf0f8efc2b93f2e3235d641",4.35,3.3,3.2,4.35,1.5,1,100,""
"02a88493e47864acd40e3abaac4f867b",4.1,2.65,5.0,3.85,2.35,1,100,""
"02a9b95efc0b8b83529c757a5b7c1b71",2.75,3.0,3.0,3.75,3.25,1,20,""
"02a9cb7a3e87a39184f8a2d34af07237",2.67,4.0,3.25,4.0,3.25,1,20,""
"02a9dfbce554d0ab0e8bb41a91418b01",4.5,2.6,3.7,3.0,2.7,1,50,""
"02aa431e5585305cd3dfdf6d8f037e60",3.75,2.5,3.0,4.25,3.5,1,20,""
"02aa66386b8e35e529e9f4b4fc56e806",3.5,2.75,3.25,2.75,2.5,1,20,""
"02ab295e56ce64e8f74bcef13e1e64d5",3.5,3.0,5.0,4.0,2.5,1,20,""
"02ad162c9c013ad6037dda2f4440a424",3.75,3.0,3.5,4.0,3.5,1,20,""
"02b18fb3dc4ff3318477494a2b971644",3.5,3.67,4.17,3.83,2.67,1,30,""
"02b1cdfb5762abd74b85cb411cf70c22",2.5,4.0,4.0,4.5,2.0,1,20,""
"02b219608f4b32b7093e460af2a0f9b4",4.25,3.25,3.5,4.75,1.75,1,20,""
"02b3580531d92a6ebeb07493298227f9",3.5,2.75,4.0,2.75,4.0,1,20,""
"02b425907f0af085f08d66e70306d451",2.5,2.25,3.5,2.0,2.5,1,20,""
"02b525787f2a0f48b9d9e0156e61cba4",4.0,3.85,1.85,3.75,2.9,1,100,""
"02b67dd03ca74f984916353710b5cc5d",3.0,3.75,3.0,3.5,2.75,1,20,""
"02b6e94fb801aaa8baef2c016a3ebed4",4.5,4.25,2.0,2.25,3.0,1,20,""
"02b72c509f73c2a0801b72bf62966150",4.2,3.2,1.9,4.4,3.5,1,50,""
"02b736eb1bb727315550856f17ee6365",4.25,3.0,4.5,3.75,2.25,1,20,""
"02b77a96059412b4705e531689e7cd08",3.0,3.75,4.25,4.0,3.5,1,20,""
"02b796b5bdfc6a3ef385b13ecc406252",4.0,3.25,2.0,3.25,2.75,1,20,""
"02b7d4b8ae7187cd058033c83ec63144",3.75,5.0,3.5,3.5,2.0,1,20,""
"02b7f3a559d56a4040b1414b5bc77676",3.75,3.37,1.47,4.4,2.85,1,100,""
"02b961a2e071b87c6917a38764a56988",3.0,3.9,3.72,4.15,1.75,1,100,""
"02bb0befb2e14dbbaf486602dff9b72b",4.25,2.75,3.25,3.0,3.5,1,20,""
"02bb3b056e3964d29c8b83899d1b524c",4.0,3.0,4.75,3.75,2.75,1,20,""
"02bb57c94d6e973fedfaeacfd6e53280",2.3,2.45,3.2,3.55,2.15,1,100,""
"02bbe66e2b58eb69f8841ce0ae7b37a5",3.0,3.5,4.67,3.75,2.0,1,20,""
"02bbebd1f2550dff55d85b925994480b",4.0,3.75,2.5,4.5,2.25,1,20,""
"02bc2b9877a8a64ae23d31ed6f4ee3e8",4.25,3.25,3.25,2.25,2.75,1,20,""
"02bd7d3101dd829de4a73de8249aa28b",2.83,3.83,3.83,4.5,1.5,1,30,""
"02bdd471320668666f5d9b71f8dacdbb",4.0,3.0,4.25,4.75,3.25,1,20,""
"02be98c1005c0e7605385fbc5009de61",2.75,4.0,3.5,3.25,3.0,1,20,""
"02bea34216993c54e2b93edf9b65f1fe",5.0,3.5,3.5,2.25,3.5,1,20,""
"02beacab726d078b3c9717890ba90ecd",5.0,3.25,3.0,3.5,2.0,1,20,""
"02bed62102ba78158bd6b52d35726947",3.0,4.5,3.5,4.5,3.25,1,20,""
"02bffd6e903397723d70386aa6bc6992",5.0,3.75,4.25,3.75,3.33,1,20,""
"02c04aea73b2e4dda12c9d58dcd6411b",4.8,3.9,3.6,3.7,2.2,1,100,""
"02c058a8eeebd9260f177fa3260c190f",3.5,4.25,4.5,4.5,1.5,1,20,""
"02c074e6a094b9f4380742abdff33fae",4.5,3.67,3.25,4.0,3.0,1,20,""
"02c0a7e169d1d79d541cd9d55a6e0095",3.83,4.17,3.5,3.83,2.33,1,30,""
"02c0af5effa1b110e4bf09a24893fd4f",3.5,4.75,4.5,4.0,2.0,1,20,""
"02c0f9413ce58475316994bcad60c93a",4.5,2.7,3.0,3.45,3.5,1,100,""
"02c14d793d7492cb4d5a450afe9d6360",4.75,4.0,3.5,4.5,2.75,1,20,""
"02c1d628f76ee208a3b0d16127b84583",2.75,4.25,3.25,2.5,3.75,1,20,""
"02c27d458dc350e3182c1799b438422e",3.83,2.83,3.33,4.0,2.83,1,30,""
"02c2947a4da03dce7728ce01146b7291",4.75,2.75,4.25,4.75,3.0,1,20,""
"02c2a98b95c5a8e8d72661c0f6adc414",3.1,2.8,4.0,3.4,2.6,1,50,""
"02c37028a782cfda660c7243e45244bb",3.75,2.2,2.05,2.2,4.0,1,336,"2010-02-15"
"02c390b49ea3b31f90c8517347bbfbae",4.5,4.0,1.5,4.75,3.25,1,20,""
"02c3c2b10cd032517e1732df0c87979c",3.5,4.0,1.75,2.0,3.75,1,20,""
"02c4fe302d5702a77fc1b86094aa9c12",4.75,3.0,2.75,4.0,2.25,1,20,""
"02c59bd8935496f75fe8a0127b31f6e9",3.75,3.25,2.75,3.25,3.25,1,20,""
"02c59c8da3170a84ee046596bd1bd1e9",3.05,2.4,2.65,3.35,2.6,1,100,""
"02c661cb9fc640743dbb59c4cff2dd24",4.0,3.0,3.25,3.5,3.25,1,20,""
"02c85017b4739a060271fde0d5fdbf99",3.75,3.75,4.5,3.25,2.5,1,20,""
"02c8b470c49a2494136059b63b47ba79",4.0,3.25,3.25,3.0,3.0,1,20,""
"02ca1bbc3bbb0013d24f056cad83f33b",2.25,4.0,3.5,2.25,2.75,1,20,""
"02cba8d613fa36c089fe6632ba1ae0a0",3.5,3.25,4.5,4.5,2.0,1,20,""
"02cbce2c3530840ca769c54e55b13a5c",4.5,4.0,4.5,3.75,3.25,1,20,""
"02cc029d40b35371449304e7f4fef7f8",3.75,4.0,4.5,4.5,2.5,1,20,""
"02cc8ff0ea21ab553e58f431999e9ed5",4.25,3.75,4.5,3.75,2.75,1,20,""
"02ccb104be511172f20ae7b5b88e4fff",4.35,2.7,3.55,3.55,3.9,1,100,""
"02cd00c67c36bd486c3a0be375870fe2",4.75,3.9,4.0,4.5,2.1,1,100,""
"02cd4a93ee3863d4a2768b8f03ce6ae2",3.0,4.0,3.5,4.0,3.5,1,20,""
"02ce48e80c0eb1fb33051e2e20b4764b",4.3,3.3,4.7,3.5,2.3,1,50,""
"02ce6ed4469d8bfdf652a7fc3cc371a5",4.55,3.75,4.45,4.5,2.1,1,100,""
"02cead9d128b4943a77ccba658ce7858",3.9,3.2,3.4,3.4,2.45,1,100,""
"02cf4a96936b0c2490f7b3da83fb4b5c",4.42,3.36,3.92,4.09,2.5,1,60,""
"02cfbcf28e1d5f543778d5d709cff72c",3.5,4.75,3.25,3.75,2.5,1,20,""
"02d09160e0c56ef3307387401576c47c",3.8,4.22,2.0,3.05,2.1,1,100,""
"02d09897948bd99e6e05e6983202b890",3.75,2.75,1.75,4.5,2.25,1,20,""
"02d0adc1e2dc3b80062a87cc91f71213",3.7,3.35,2.85,4.3,1.25,1,100,""
"02d0d59aac4df5a8108eb6e47375342a",2.5,3.0,1.75,3.5,3.75,1,20,""
"02d125fec7351f95fcc0bc214d581cf0",4.0,2.75,3.25,2.75,3.5,1,20,""
"02d1d72e42c64ae564b2573132ab8229",4.25,3.5,3.25,4.5,3.5,1,20,""
"02d226f8c59404bb719b3810d4f65ab6",3.65,1.25,1.95,3.35,4.3,1,100,""
"02d24d57237fbb25ad580afe0eee22f6",4.25,2.25,3.25,3.25,4.0,1,20,""
"02d27f505f0b1c164645f7108393da24",4.5,3.5,3.0,3.25,3.25,1,20,""
"02d2e226132ec9ad86712e3d04f29204",4.0,2.0,4.75,4.67,3.5,1,20,""
"02d36a663995506dd4bc34046ba529de",4.0,2.75,4.5,3.0,2.25,1,20,""
"02d3c72a8674abe732831a0192bcc83d",4.0,3.0,4.0,3.75,2.75,1,20,""
"02d51b27cfa44f6e590446e0c7eab9d8",3.75,4.25,4.0,4.0,1.5,1,20,""
"02d55817be7cf3df04f408b13252ab67",4.25,2.75,2.5,3.5,3.5,1,20,""
"02d563480d955ba0c035b57f9671f810",3.7,4.16,3.9,4.35,2.25,1,100,""
"02d7d64fc564074021dfceda7f148b24",3.75,2.0,3.67,4.25,2.0,1,20,""
"02d804c6cad87fe7e91c268c22b9bf89",3.75,4.5,3.25,3.25,3.25,1,20,""
"02d8d44a5398d5ba69bf7cdb05e9a565",4.55,3.65,3.32,3.0,2.75,1,100,""
"02d9a8569f74a5c161144a515feeb98a",4.25,3.75,3.5,3.5,3.25,1,20,""
"02da0263799fee03775b60aae783b3da",3.85,3.3,3.6,3.8,2.35,1,100,""
"02da40aad0b7b4e1556e0b860858732b",3.0,3.0,3.75,4.25,2.5,1,20,""
"02da424ad1483e6c51389fbca9a7ab16",4.25,4.25,4.25,2.5,3.25,1,20,""
"02dacbb92f3b223f989dab9f92597d72",4.55,3.35,2.5,2.9,2.85,1,100,""
"02dae755f51e74ff47a3a14522c75319",3.75,4.75,4.0,5.0,1.75,1,20,""
"02dcc4fa8acb2e4c421e02227a52f5d5",4.45,4.35,4.2,4.35,2.4,1,100,""
"02dd18f7ad9a684f38e5c3fafd6115f2",4.75,2.5,4.0,4.25,2.5,1,20,""
"02dd6a0481720e5f0a15670cc29f5559",4.75,1.5,4.25,2.5,4.25,1,20,""
"02de223db20bd27bc853515da4f457ad",4.25,3.75,4.25,4.0,2.25,1,20,""
"02de9cabe9ff790fe1cc38cb690c1a7b",2.5,2.5,2.25,2.5,4.0,1,20,""
"02e000e39a03dbf924d6d2abf78db190",5.0,2.75,2.75,4.25,2.75,1,20,""
"02e031197413551b8095d7a6493be799",3.75,3.5,3.0,2.75,2.5,1,20,""
"02e0a045f4fde5f15d33287dc464eb61",4.5,4.25,3.85,3.25,2.1,1,100,""
"02e0a6f05142d0bd627b7c1373434525",3.75,2.35,2.4,3.65,3.9,1,100,""
"02e15d67df8542622a7c309c47114d5b",4.0,3.5,3.75,4.0,3.0,1,20,""
"02e21e502087e78ace99c237a7b106b4",4.7,3.25,3.85,3.85,2.25,1,100,""
"02e23ec1c20e1c1ff45201c9a64f0756",4.3,3.6,3.3,3.65,3.2,1,100,""
"02e25772a4619ceea4d834f931a24549",2.75,4.75,4.25,3.0,2.75,1,20,""
"02e2b490e8040333a3067c7bf9842fc2",3.85,3.2,2.1,3.9,1.67,1,100,""
"02e3cd5aff6ba1ed837da8ce934e2045",3.0,3.75,3.5,4.0,1.5,1,20,""
"02e4210e4f70d19479a8868f5b6b4e9e",4.0,4.75,3.75,3.75,3.25,1,20,""
"02e564f3b6bfbbd69fecfde7a8624f7c",4.75,2.85,4.7,4.15,1.9,1,100,""
"02e56db4dbc9955591ff32e5fbe2a8e8",3.93,3.5,4.07,3.29,2.5,1,70,""
"02e5a22028ab36eb30c505210fe2dafb",3.89,4.39,4.33,4.56,1.39,1,90,""
"02e6173941ec9acb7812863318d6ae13",4.25,3.75,3.75,3.75,2.75,1,20,""
"02e7bdc5a8f63afcdb8177abec8d89c3",4.5,3.75,4.25,4.25,2.0,1,20,""
"02e8203b9183dc1a49f05524bf2fb12a",4.33,3.33,4.0,3.5,3.17,1,30,""
"02e82257d1ad9e62c2904715916fb37f",4.25,5.0,3.67,3.75,1.75,1,20,""
"02e875c2419b352f18d4fb609adbe902",3.45,3.35,3.3,4.0,1.8,1,100,""
"02e92dd80886bae6d67e347affec8489",4.5,4.0,2.75,4.25,4.5,1,20,""
"02e9e454810fdb59b25548ed4668f43e",3.05,3.58,3.4,2.95,3.2,1,100,""
"02ea283ee4bdb58259cb25b7fe8e20d6",3.68,3.05,4.15,2.6,2.8,1,100,""
"02eaeadeaa10d9dfc04202d076204b4f",4.5,3.67,4.25,3.25,2.0,1,20,""
"02eb956d6ed12411e59df28a6c09699b",4.25,3.5,4.0,2.5,3.25,1,20,""
"02ece002a5de80dd5097c5e0d9b051af",4.5,4.0,4.25,3.25,3.0,1,20,""
"02ed48834606d7e0bdf9cbc477e44bf1",5.0,1.5,3.0,4.25,3.75,1,20,""
"02ed774fc3da4833a0bb2a475ddcbb91",4.5,3.5,3.25,1.75,2.75,1,20,""
"02ed8a4928343ce8192167434517852b",4.4,3.4,3.37,2.8,3.95,1,100,""
"02ee33ba375ddea1c1771d8897cdaeb1",4.25,3.75,3.25,3.5,4.25,1,20,""
"02efeb2f9240b5cdcd35992b8b5a4bf5",3.75,2.5,3.5,4.25,1.75,1,20,""
"02eff8a66941545c0a99cd3744471bad",4.15,3.55,3.75,3.85,2.05,1,100,""
"02f0386bd904ab40031176da335dffe7",3.75,3.25,2.75,2.25,4.0,1,20,""
"02f05ef42b5592b830730ad532767f29",3.5,2.0,4.25,3.0,2.75,1,20,""
"02f0e26a59d7d83b47d60f36b469f265",4.25,2.75,4.25,2.5,2.75,1,20,""
"02f26ef70935600a77def68605ffbcbe",4.75,3.5,3.25,3.25,3.25,1,20,""
"02f35902c8510493a1777b77eac03f08",3.5,2.0,4.5,3.33,4.0,1,20,""
"02f3aaa95668b3c8f6850cd62b240987",4.25,4.0,3.5,3.25,2.33,1,20,""
"02f751612ada87d9ae6c398df5471ce3",2.5,4.0,3.5,3.0,2.5,1,20,""
"02f78591953088c7054b9379fb20ada5",3.55,2.05,3.75,3.65,3.25,1,100,""
"02f876b1643fe064284439ad13d5a6f9",3.7,3.1,4.1,4.0,2.8,1,50,""
"02f945b81951c45371e42655f7172059",4.25,4.75,4.75,3.25,2.75,1,20,""
"02f9a8b27a2174d53165a949334a7487",4.75,3.25,3.75,2.5,2.25,1,20,""
"02f9ee57a5c1854bb052dada53cd86db",4.3,3.25,3.5,3.15,3.0,1,100,""
"02fa0ec926c1946ccfc338bfcefecd55",4.2,4.2,2.5,3.8,3.0,1,50,""
"02fa8e4029e803e2633810c7dcdcdabf",4.17,1.0,2.5,2.67,5.0,1,30,""
"02fa90f3a18d1649fb8d54ab2c056ca7",4.35,2.35,1.7,3.55,2.45,1,100,""
"02fb05ced28fbd0b85e9b234e65596d2",4.0,3.75,3.25,3.75,2.0,1,20,""
"02fb21463fc4e99257b8090539a2f515",3.75,2.75,3.5,4.25,2.0,1,20,""
"02fb825150afe5ef42bafde44bfa1e31",4.0,4.5,4.25,3.75,1.5,1,20,""
"02fbfc07efc31843747a9d5f7e7e1600",4.5,5.0,2.25,3.5,3.5,1,20,""
"02fc0b5bb0b0532c2b6c6571215de6d1",4.05,1.5,2.5,4.25,2.7,1,100,""
"02fced992456768debde2d175277465b",4.0,4.25,4.5,3.75,2.25,1,20,""
"02fd0d6ee931eee358f5b6bb48b37b00",3.9,3.65,4.15,4.3,2.25,1,100,""
"02fd563281ac4cf9a3fe0f310608c5bd",4.75,2.3,3.7,2.9,4.5,1,100,""
"02fd7ad013cad6591fa4b3ce69e661ad",3.25,4.0,3.25,4.0,2.75,1,20,""
"02fd7df2aa825c064d6a7ca4d46ff024",4.75,4.25,4.25,4.0,3.5,1,20,""
"02fdbab891fee7bf1c8ef84ad6d85ee8",3.7,3.6,4.4,4.4,1.7,1,50,""
"02fdd450294cb37190a6f75dd0847487",2.5,5.0,4.25,3.5,2.75,1,20,""
"02fe128e27d9b1cbf9197a491f1d3d1d",3.25,3.5,4.0,4.0,1.5,1,20,""
"02fea5e4167b79cad8917d360da93b52",3.25,3.0,4.0,3.25,3.25,1,20,""
"02fedd0daf84db0525b2f1fd573e1815",4.75,2.75,4.0,4.0,4.25,1,20,""
"02ff4a392efe43ea5b93271637011bc2",3.5,3.0,3.0,3.0,3.5,1,20,""
"02fff6a40fd231b62a793466253b3e0f",3.75,4.0,2.75,4.0,2.5,1,20,""
"03004560889ab0ea89e524f08165256c",4.8,4.5,4.7,3.6,2.8,1,50,""
"03005d190b2bbb629acd83d2b9c80d28",5.0,3.05,4.1,3.9,2.05,1,100,""
"0300befb2e900b8fa04204ca7c7f9384",4.26,2.3,4.21,3.0,2.6,1,100,""
"0300c2f2589198ccfeced90b3b51d3a6",4.17,3.36,4.83,4.33,1.5,1,60,""
"0300fdbf8d00b247e3c515f4d494c27f",3.75,4.0,3.75,4.5,2.0,1,20,""
"0300fdeaa51aa1e931dead92707fd862",4.6,2.8,4.33,4.3,2.4,1,50,""
"030281cf9626ad444759f80beaad21aa",3.5,2.75,3.75,3.25,4.0,1,20,""
"0303277fdfa5c8db54cdd6850faf29e4",3.33,3.73,2.0,3.64,1.85,1,70,""
"030332dc406f9a6f3f760f3c8f807482",4.5,3.5,4.75,4.5,2.5,1,20,""
"030357bce35c0dedfd2a6981d73809e9",4.75,4.5,3.75,4.25,1.0,1,20,""
"0303a664d45200fcba5885f40f7e9bbb",4.25,4.0,2.5,3.75,3.25,1,20,""
"030404115188888434ac9a16b020b84b",4.6,2.3,4.0,3.75,3.1,1,100,""
"03045b8e2674fd1bf5a9df218ef9acc9",4.25,2.25,3.0,3.75,2.75,1,20,""
"0304b61662a4113b5037879562b612f2",2.65,3.25,2.95,3.3,3.0,1,100,""
"0304d800d224c321761dfa28dee098ce",4.0,4.5,4.25,3.75,2.5,1,20,""
"0304fae9bf68cbc48528f778edb02f89",3.55,3.8,2.45,2.35,3.0,1,100,""
"03056baf2b44f97a26ea48dbef7d3646",3.75,3.0,3.0,3.85,2.45,1,100,""
"0305a53bb63f173ccdb6e06eda4417b1",3.25,3.5,4.5,2.75,3.25,1,20,""
"0305c878231139528ee7919d8968cf08",4.5,2.5,4.0,2.5,3.0,1,20,""
"0307a115f5f9e1441d3ce29574f0feed",3.25,4.75,3.25,3.0,1.5,1,20,""
"0308230f23978054c20d309450c8d5b5",3.3,3.55,2.8,4.05,2.65,1,100,""
"03093fd05587c3d692224ef2471a684b",3.25,3.5,3.0,4.25,2.25,1,20,""
"030a04f43998081ae75a7bf98aca44a0",3.25,2.75,3.5,4.0,3.75,1,20,""
"030a321cbfde08867b5d83c1298614e3",3.75,2.33,2.25,3.75,3.75,1,20,""
"030a555400866aec7f423d5a6bc32951",3.5,4.0,3.75,3.75,1.75,1,20,""
"030a8f028a831839a32057c824acfe10",3.75,2.5,3.0,3.75,3.5,1,20,""
"030ab078395af066d85d61a0f7492b39",4.75,2.75,3.0,4.25,2.0,1,20,""
"030b44e4ac18115e9faff1ab124d4762",3.5,4.0,4.5,3.75,1.75,1,20,""
"030b7d7abb3196bd2c14ba1b08464918",4.5,4.17,3.17,4.83,1.67,1,30,""
"030bf897f2776a35da4afd5c3bc23e5c",2.25,3.5,3.25,5.0,3.0,1,20,""
"030de537db8022c00059f3ed22bddb4c",3.25,4.5,4.25,4.25,2.75,1,20,""
"030e72e72cca6516f377fb2f8cfdf359",3.83,2.67,2.83,3.17,2.17,1,30,""
"030e841052f5126182aff293253371b7",4.15,3.2,3.5,2.65,2.35,1,100,""
"030eb48658a7b34a5c630037b9f49080",3.75,4.5,4.0,2.5,3.25,1,20,""
"030f575659bf1b6a5a85172c21805966",4.0,4.0,4.25,3.5,1.25,1,20,""
"03114b219a0e3207382f2c871d24b570",3.0,4.25,4.25,3.5,1.5,1,20,""
"0311cf2307c7d1ce3c5ab40cb2a4ca08",3.67,4.17,3.92,4.17,1.25,1,60,""
"03133a828cd0cf52e3752813ce5d818f",3.45,4.32,3.84,2.85,3.55,1,100,""
"0313af1942add7f31523e3ad848ada85",4.67,4.0,4.75,2.75,2.75,1,20,""
"0313fef1cf4ce5fda3fbd01e8080afd8",3.5,3.75,2.25,3.25,2.25,1,20,""
"03140f7b4daaae212464a60a062a6022",3.0,3.67,3.0,3.75,3.0,1,20,""
"0314c29d368988f88a031a3d4686b74f",2.85,4.1,4.2,4.0,2.2,1,100,""
"0314ff66be010004482f933c23832fd2",3.83,3.17,4.0,4.17,2.5,1,30,""
"0315e1ac617dabb70692b05bc62612ad",2.33,2.5,2.5,3.0,3.5,1,20,""
"03160b424b8eeb15db691903afa84e71",5.0,4.75,4.75,3.75,3.25,1,20,""
"0316dc120b3af3a8f083debed50425fd",4.5,2.75,4.0,4.5,4.0,1,20,""
"0316e045a38bfc43b4687c72a2de2a25",3.5,4.75,3.25,2.75,1.25,1,20,""
"031742e5afe41c6989dad9e03cf4b710",3.75,3.75,4.25,3.5,1.75,1,20,""
